serial_no , match_event_id , location_x , location_y , remaining_sec , distance_of_shot , remaining_min , power_of_shot , knockout_match , remaining_sec , distance_of_shot , team_id , match_id , type_of_combined_shot , type_of_shot , home/away , date of game , range_of_shot , area_of_shot , shot_basics , remaining_min , power_of_shot , knockout_match , game_season , shot_id_number , is_goal 
16797,215,15,91.1269335,46,22,2,2,0,66.7856,22,1610612747,21000258,3,49,19,1228,1,0,3,2,2,0,14,16798,0
16798,233,-147,17,3,34,1,2,0,3,34,1610612747,21000258,3,39,19,1557,2,2,2,1,2,0,14,16799,0
16800,247,-13,22,6,22,0,2,0,70.2,38.8018519,1610612747,21000258,3,39,19,1228,1,0,2,0,2,0,14,16801,0
16801,257,132,91.1269335,46,39,11,3,0,37.2,39,1610612747,21000258,3,23,19,1228,3,3,2,11,3,0,9,16802,0
16802,283,151,219,7,46,7,3,0,7,46,1610612747,21000258,3,27,19,1228,4,3,1,7,3,0,9,16803,0
16803,288,-38,52,45,26,6,3,0,114.7856,26,1610612747,21000258,3,32,19,1228,1,0,4,0,3,0,14,16804,0
16805,318,28,20,2,23,3,3,129.35232,2,38.8018519,1610612747,21000258,4,39,19,1228,1,0,3,3,3,0,14,16806,1
16806,325,214,7,28.32938185,41,2,3,0,15,41,1610612747,21000258,3,19,19,1228,3,4,2,2,3,0,14,16807,1
16807,436,179,179,28.32938185,45,4,4,0,19,45,1610612747,21000258,3,39,19,1228,4,3,1,4,4,0,14,16808,0
16809,484,13,17,28,22,0,4,0,28,22,1610612747,21000258,3,39,19,1228,1,0,3,0,4,0,14,16810,1
16810,23,32,23,28.32938185,23,8,1,0,39.02730256,38.8018519,1610612747,21000269,4,39,4,1557,1,0,3,8,1,0,14,16811,1
16811,41,-73,41,28.32938185,28,7,1,0,21,28,1610612747,21000269,3,16,4,1557,2,2,4,0,1,0,14,16812,0
16812,53,53,19,59,25,117.64,1,0,59,38.8018519,1610612747,21000269,3,40,4,1229,1,0,4,5,1,0,14,16813,1
16813,64,-93,186,15,40,5,86.36,65.8,15,40,1610612747,21000269,3,15,4,1229,3,1,2,5,1,0,14,16814,1
16814,71,-15,48,13,25,20.64,1,0,13,25,1610612747,21000269,4,39,4,1229,1,0,4,4,1,0,9,16815,0
16815,169,20,6,59,22,3,2,0,59,22,1610612747,21000269,3,39,4,1229,1,0,3,3,2,0,14,16816,1
16816,187,-12,1,37,21,2,59.36,0,37,21,1610612747,21000269,3,49,4,1229,1,0,3,2,2,0,14,16817,1
16818,198,-7,28,57,22,0,75.36,0,57,38.8018519,1610612747,21000269,4,39,4,1229,1,0,3,0,2,0,14,16819,0
16820,207,-49,110,0,32,0,2,0,0,37.4,1610612747,21000269,3,39,4,1229,2,0,4,0,3,0,14,16821,1
16821,213,-93,17,28.32938185,33.44888431,11,3,0,36,60.4,1610612747,21000269,3,39,4,1229,2,2,2,11,3,0,14,16822,1
16822,216,-67,113,9,33,64.64,3,0,9,38.8018519,1610612747,21000269,3,39,38,1229,2,2,4,11,3,0,14,16823,0
16823,249.576028,-62,23,51,26,8,27.36,131.928,51,26,1610612747,21000269,3,24,4,1229,1,0,4,8,3,0,14,16824,0
16824,248,50,107,38,31,43.64,3,42.608,38,31,1610612747,21000269,3,39,4,1229,2,0,4,7,3,0,14,16825,0
16825,280,43,26,44,25,110.64,3,16.59940165,47.7856,25,1610612747,21000269,3,40,4,1229,1,0,4,4,3,0,14,16826,0
16827,411,-131,145,53,39,5,4,0,53,65.728,1610612747,21000269,3,39,4,1229,3,0,2,5,4,0,14,16828,1
16828,436,-202,93,32,42,3,4,31.8,32,42,1610612747,21000269,3,39,4,1229,3,2,2,3,4,0,14,16829,0
16830,446,86,138,36,36,35.64,4,119.608,36,38.8018519,1610612747,21000269,3,39,4,1229,3,3,2,2,4,0,14,16831,0
16831,464,2,269,4,46,1,15.99410934,96.928,4,46,1610612747,21000269,3,36,4,1229,4,0,2,1,4,0,14,16832,0
16832,475,7.383876043,228,36,46,0,80.36,0,52.7856,46,1610612747,21000269,3,39,4,1229,4,1,1,0,4,0,14,16833,0
16833,490,2,282,14,48,57.2,4,0,14,48,1610612747,21000269,3,20,4,1229,4,0,1,0,4,0,14,16834,0
16834,5,-41,23,45,24,10,1,0,45,80.4,1610612747,21000287,3,39,47,1230,1,0,4,10,1,0,14,16835,1
16835,11,0,30,15,23,10,1,0,15,23,1610612747,21000287,3,56,47,1230,1,0,3,10,1,0,14,16836,1
16836,28,58,89,32,30,18.20461483,1,0,32,30,1610612747,21000287,3,39,47,1230,2,4,4,7,1,0,14,16837,0
16837,58,135,160,52,40,4,1,105.928,52,40,1610612747,21000287,3,36,47,1230,3,3,2,4,1,0,9,16838,0
16838,62,-16,4,24,21,4,105.36,0,24,38.8018519,1610612747,21000287,4,39,47,1557,1,0,3,4,1,0,14,16839,1
16839,89,18,39,35,24,34.2,1,0,35,38.8018519,1610612747,21000287,3,49,47,1230,1,0,4,1,1,0,14,16840,0
16840,185,-2,37,30,23,5,2,0,30,23,1610612747,21000287,3,39,47,1230,1,0,3,5,2,0,14,16841,0
16841,195,21,50,34,33.44888431,75.2,103.36,0,34,25,1610612747,21000287,3,39,47,1230,1,0,4,4,2,0,14,16842,0
16843,208,-24,34,39,24,18.20461483,65.36,0,39,24,1610612747,21000287,3,39,47,1230,1,0,4,3,2,0,14,16844,0
16844,225,-105,14,2,30,3,2,0,2,30,1610612747,21000287,3,15,47,1230,2,2,2,0,2,0,14,16845,0
16845,245,-34,91.1269335,49,23,1,2,0,49,23,1610612747,21000287,3,40,47,1230,1,0,3,1,2,0,14,16846,1
16847,260,18,91.1269335,36,22,0,107.36,0,39.02730256,87.4,1610612747,21000287,3,39,47,1230,1,0,3,0,2,0,14,16848,1
16848,269,7.383876043,19,28.32938185,21,0,2,63.928,6,38.8018519,1610612747,21000287,3,4,38,1230,1,0,3,0,2,0,9,16849,1
16849,296,-7,55,56,25,10,3,0,143.7856,29.4,1610612747,21000287,3,39,47,1557,1,0,4,10,3,0,9,16850,1
16850,312,-79,91.1269335,36,28,8,3,0,119.2,28,1610612747,21000287,3,15,47,1230,2,2,4,8,3,0,14,16851,1
16851,368,7.383876043,118,53,33.44888431,3,3,0,53,35,1610612747,21000287,3,1,47,1230,2,0,2,3,3,0,14,16852,0
16852,5,-87,143,21,36,11,1,0,21,38.8018519,1610612747,21000315,3,28,21,1231,3,1,2,11,1,0,14,16853,1
16853,20,-175,214,55,47,8,1,42.608,55,47,1610612747,21000315,3,39,21,1231,4,1,1,8,1,0,14,16854,0
16855,71,-11,91.1269335,54,22,104.2,1,0,54,38.8018519,1610612747,21000315,3,39,21,1231,1,0,2,3,1,0,9,16856,0
16856,73,231,-3,48,43,3,1,37.928,48,43,1610612747,21000315,3,39,21,1231,4,4,2,3,1,0,14,16857,0
16857,78,2,28,2,22,59.64,1,0,104.2,22,1610612747,21000315,4,39,21,1231,1,0,3,3,1,0,9,16858,1
16858,93,-187,64,8,39,2,1,103.608,74.2,39,1610612747,21000315,3,11,21,1231,3,2,2,2,1,0,14,16859,1
16860,209,-112,129,3,37,4,2,0,81.2,21.4,1610612747,21000315,3,39,21,1231,3,1,2,4,2,0,14,16861,0
16863,239,13,19,21,22,2,2,30.8,21,22,1610612747,21000315,3,39,38,1557,1,0,3,2,2,0,14,16864,1
16864,245,0,119,37,31,67.64,2,0,37,38.8018519,1610612747,21000315,3,27,21,1231,2,0,4,1,2,0,14,16865,1
16865,249,-13,22,11,22,1,76.6,0,11,22,1610612747,21000315,3,39,21,1231,1,0,3,1,2,0,14,16866,1
16866,313,18,91.1269335,20,23,8,15.99410934,79.8,20,23,1610612747,21000315,4,39,21,1231,1,0,3,8,3,0,14,16867,0
16867,316,-139,208,3,45,8,68.36,0,61.2,45,1610612747,21000315,3,39,21,1231,4,1,1,8,3,0,14,16868,1
16869,373,-27,19,38,23,3,105.36,0,38,23,1610612747,21000315,4,39,21,1231,1,0,3,3,3,0,14,16870,0
16870,506,-13,102,23,30,5,4,54.928,23,30,1610612747,21000315,3,15,21,1231,2,0,4,5,4,0,14,16871,1
16872,533,9,25,28,22,2,39.36,68.608,28,22,1610612747,21000315,4,39,21,1231,1,0,3,2,4,0,14,16873,1
16874,559,-155,137,36,40,0,15.99410934,0,36,40,1610612747,21000315,3,39,21,1231,3,1,2,0,4,0,14,16875,0
16876,12,-29,22,19,23,10,1,0,78.7856,23,1610612747,21000326,3,52,13,1557,1,0,3,10,1,0,9,16877,1
16877,41,73,85,58,31,7,1,0,73.2,29.4,1610612747,21000326,3,39,13,1232,2,4,4,7,1,0,9,16878,0
16878,51,31,3,5,23,7,15.99410934,0,63.2,23,1610612747,21000326,1,39,13,1232,1,0,3,7,1,0,14,16879,1
16879,94,64,60,57,28,3,1,0,57,28,1610612747,21000326,3,38,13,1232,2,4,4,3,1,0,14,16880,1
16880,101,51,116,21,32,3,15.99410934,133.608,21,32,1610612747,21000326,3,39,13,1232,2,0,4,3,1,0,14,16881,1
16881,123,-18,6,28.32938185,21,1,1,0,39.02730256,21,1610612747,21000326,4,39,13,1232,1,0,3,1,1,0,14,16882,0
16883,298,4,11,23,21,89.64,45.36,0,23,21,1610612747,21000326,3,33,13,1232,1,0,3,10,3,0,9,16884,1
16884,301,105,30,1,30,10,3,0,1,30,1610612747,21000326,0,39,13,1232,2,4,2,10,3,0,9,16885,1
16885,349,-180,190,8,46,5,3,0,8,38.8018519,1610612747,21000326,3,39,13,1232,4,1,1,5,3,0,14,16886,1
16886,351,-97,263,36,48,38.64,15.99410934,0,36,103.4,1610612747,21000326,3,39,13,1232,4,0,1,4,3,0,14,16887,0
16887,460,-67,66,45,29,5,4,0,45,29,1610612747,21000326,3,39,13,1232,2,2,4,5,4,0,14,16888,0
16888,502,-5,94,41,29,0,26.6,0,41,29,1610612747,21000326,3,44,13,1232,2,0,2,0,4,0,9,16889,1
16889,506,7.383876043,142,22,39,114.64,4,0,39.02730256,37.4,1610612747,21000326,3,41,13,1232,3,1,2,0,4,0,14,16890,1
16890,37,-6,91.1269335,32,21,7,1,0,32,38.8018519,1610612747,21000333,1,39,41,1233,1,0,3,7,1,0,14,16891,1
16891,48,-6,11,2,21,6,1,16.59940165,2,21,1610612747,21000333,1,39,41,1233,1,0,3,0,1,0,14,16892,1
16893,85,7.383876043,89,15,35,18.20461483,1,31.8,15,35,1610612747,21000333,3,39,41,1233,2,2,2,2,1,0,14,16894,0
16895,102,-13,80,28.32938185,28,1,1,0,2,77.4,1610612747,21000333,3,39,41,1233,2,0,4,1,1,0,14,16896,0
16896,180,20,140,59,34,106.64,29.6,0,59,34,1610612747,21000333,3,44,41,1233,2,0,2,5,2,0,9,16897,1
16897,208,-105,167,33,39,2,2,0,121.7856,39,1610612747,21000333,3,38,41,1233,3,1,2,2,2,0,14,16898,0
16898,225,-22,12,33,22,0,2,0,33,22,1610612747,21000333,4,39,41,1233,1,0,3,0,2,0,9,16899,0
16899,245,23,58,21,26,10,3,0,21,26,1610612747,21000333,3,51,41,1233,1,0,4,10,3,0,14,16900,1
16900,247,-141,48,33,34,9,3,23.8,33,34,1610612747,21000333,3,39,41,1233,2,2,2,9,3,0,14,16901,1
16901,273,7.383876043,143,56,37,6,3,0,56,37,1610612747,21000333,3,39,41,1233,3,3,2,6,3,0,14,16902,0
16902,276,18,19,38,22,6,116.36,0,38,22,1610612747,21000333,4,39,41,1233,1,0,3,0,3,0,9,16903,0
16903,281,166,41,47,37,5,107.36,0,47,37,1610612747,21000333,3,39,41,1233,1,4,2,5,3,0,14,16904,0
16904,283,2,15,35,21,5,3,0,39.02730256,38.8018519,1610612747,21000333,1,39,41,1233,1,0,3,5,3,0,14,16905,1
16905,328,1,20,49,22,1,3,0,49,22,1610612747,21000333,3,39,41,1233,1,0,3,1,3,0,14,16906,0
16906,337,70,170,48,38,0,30.36,0,48,38,1610612747,21000333,3,39,41,1233,3,3,2,0,3,0,14,16907,0
16907,402,-229,-11,19,42,8,4,0,19,42,1610612747,21000333,3,39,41,1233,1,2,6,8,4,0,14,16908,1
16908,249.576028,144,230,20,47,18.20461483,78.36,0,20,47,1610612747,21000333,3,20,41,1233,4,3,1,6,4,0,9,16909,0
16909,429,17,91.1269335,57,22,5,4,0,57,22,1610612747,21000333,4,39,38,1233,1,0,3,0,3,0,14,16910,1
16910,471,-27,72,45,27,1,55.36,0,45,27,1610612747,21000333,3,39,41,1233,1,0,4,1,4,0,14,16911,1
16911,249.576028,-138,228,17,46,0,4,0,17,46,1610612747,21000333,3,36,41,1233,4,1,1,0,4,0,14,16912,0
16912,508,-139,227,6,46,0,4,0,6,46,1610612747,21000333,3,36,41,1233,4,1,1,0,4,0,9,16913,0
16914,38,143,209,59,45,7,1,0,59,45,1610612747,21000351,3,39,50,1234,4,3,1,7,1,0,14,16915,0
16915,249.576028,234,-10,30,43,5,1,0,30,43,1610612747,21000351,3,39,50,1234,4,4,7,5,1,0,14,16916,1
16917,216,237,94,6,33.44888431,3,2,0,45.7216,97.4,1610612747,21000351,3,36,50,1234,4,3,1,3,2,0,14,16918,0
16918,221,45,50,44,26,80.64,94.36,0,44,26,1610612747,21000351,3,52,50,1234,1,0,4,2,2,0,14,16919,0
16919,279,80,89,58,33.44888431,10,3,0,58,31,1610612747,21000351,3,39,50,1234,2,4,4,10,3,0,14,16920,0
16920,285,-19,7,17,22,18.20461483,3,0,61.2,22,1610612747,21000351,4,39,50,1557,1,0,3,10,3,0,14,16921,1
16921,318,54,74,28.32938185,29,6,3,0,3,29,1610612747,21000351,3,39,50,1234,2,4,4,6,3,0,14,16922,1
16922,320,23,162,26,36,81.64,3,0,26,36,1610612747,21000351,3,37,50,1234,3,0,2,5,3,0,14,16923,1
16923,334,7.383876043,1,11,36,4,3,0,11,36,1610612747,21000351,3,56,50,1234,3,2,2,4,3,0,9,16924,1
16924,341,108,135,39,37,3,3,0,39,37,1610612747,21000351,3,39,38,1234,3,3,2,3,3,0,14,16925,0
16926,402,-40,153,47,35,11,4,0,47,35,1610612747,21000351,3,39,50,1234,1,0,2,11,4,0,14,16927,1
16927,249.576028,-93,131,22,33.44888431,10,4,0,22,36,1610612747,21000351,3,27,50,1234,3,1,2,10,4,0,14,16928,0
16928,427,47,17,21,24,9,4,38.608,21,24,1610612747,21000351,3,52,50,1234,1,0,4,9,4,0,14,16929,1
16932,12,-205,138,14,44,10,1,0,14,31.4,1610612747,21000362,3,39,38,1235,4,1,1,10,3,0,14,16933,0
16934,72,-111,30,56,31,4,1,0,56,32.4,1610612747,21000362,3,36,48,1235,2,0,2,4,1,0,9,16935,0
16935,118,218,151,23,46,2,15.99410934,0,23,46,1610612747,21000362,3,39,48,1235,4,3,1,2,1,0,14,16936,1
16937,233,73,-2,53,27,4,2,45.8,53,63.4,1610612747,21000362,3,39,48,1235,1,0,4,4,2,0,14,16938,0
16938,296,-30,9,19,23,11,3,88.928,19,23,1610612747,21000362,3,23,48,1235,1,0,3,11,3,0,14,16939,0
16939,305,7.383876043,55,12,32,10,3,0,12,32,1610612747,21000362,3,39,48,1235,2,2,2,10,3,0,14,16940,1
16942,372,-231,-21,56,43,3,3,0,56,31.4,1610612747,21000362,3,39,48,1235,4,2,6,3,3,0,14,16943,1
16943,383,238,-26,59,43,2,3,104.608,59,43,1610612747,21000362,3,50,48,1235,4,4,7,2,3,0,14,16944,1
16944,396,7.383876043,190,1,46,2,41.36,0,39.02730256,46,1610612747,21000362,3,32,48,1235,4,3,1,2,3,0,14,16945,1
16945,82,9,64,37,26,3,1,87.928,37,26,1610612747,21000367,3,39,52,1236,1,0,4,3,1,0,14,16946,1
16946,85,171,228,11,48,3,28.36,0,11,48,1610612747,21000367,3,36,52,1236,1,3,1,3,1,0,14,16947,0
16947,178,21,0,54,22,4,2,0,54,32.4,1610612747,21000367,4,39,52,1236,1,0,3,4,2,0,9,16948,1
16948,190,-65,116,25,33,3,19.36,0,47.7856,33,1610612747,21000367,3,39,52,1236,2,0,4,3,2,0,14,16949,0
16949,238,122,129,7,37,11,3,0,7,37,1610612747,21000367,3,22,52,1236,3,3,2,11,3,0,14,16950,0
16950,246,-144,85,3,36,10,3,0,3,36,1610612747,21000367,3,49,52,1236,3,2,2,10,3,0,14,16951,1
16951,248,244,12,30,44,9,3,0,30,44,1610612747,21000367,3,39,52,1236,4,4,2,9,3,0,14,16952,1
16952,254,-221,124,21,45,8,3,0,21,45,1610612747,21000367,3,42,52,1236,4,1,1,8,3,0,9,16953,0
16953,261,1,165,52,36,7,3,0,52,36,1610612747,21000367,3,39,52,1236,3,0,2,7,3,0,14,16954,1
16954,291,-65,91.1269335,17,44,5,3,55.8,17,44,1610612747,21000367,3,39,52,1236,4,0,1,5,3,0,14,16955,1
16955,293,-15,58,40,25,4,3,0,40,38.8018519,1610612747,21000367,3,39,52,1557,1,0,4,4,3,0,9,16956,1
16957,323,114,178,13,41,2,3,0,141.7856,41,1610612747,21000367,3,10,52,1236,3,3,2,2,3,0,14,16958,1
16958,420,-120,225,32,45,5,44.36,0,32,45,1610612747,21000367,3,44,52,1236,4,1,1,5,4,0,14,16959,1
16959,422,-60,291,55,49,4,4,0,55,49,1610612747,21000367,3,36,52,1236,4,0,1,4,4,0,9,16960,1
16960,424,-182,252,28,51,4,4,57.608,28,51,1610612747,21000367,3,39,52,1236,4,1,1,4,4,0,14,16961,0
16963,13,1,263,16,46,18.20461483,1,0,16,46,1610612747,21000383,3,39,16,1237,4,0,1,10,3,0,14,16964,0
16964,84,-152,189,16,44,2,1,0,16,44,1610612747,21000383,3,39,16,1237,4,1,2,2,1,0,14,16965,0
16965,191,13,31,41,23,4,2,0,103.7856,23,1610612747,21000383,3,39,16,1237,1,0,3,4,2,0,14,16966,0
16968,266,171,195,9,45,9,116.36,0,9,109.728,1610612747,21000383,3,39,16,1237,4,3,1,9,3,0,9,16969,0
16969,297,157,80,7,37,6,3,0,7,37,1610612747,21000383,3,39,16,1237,3,4,2,6,3,0,14,16970,0
16970,302,1,58,57,33.44888431,5,3,0,57,25,1610612747,21000383,3,8,16,1237,1,0,4,5,3,0,9,16971,1
16972,320,-13,3,51,21,3,3,49.8,51,21,1610612747,21000383,3,39,16,1237,1,0,3,3,3,0,14,16973,0
16974,14,18,11,47,22,111.64,1,0,47,52.728,1610612747,21000402,4,39,35,1238,1,0,3,9,1,0,14,16975,0
16975,17,7.383876043,-5,39,42,83.7616,1,0,39,42,1610612747,21000402,3,5,35,1238,4,2,6,9,1,0,14,16976,0
16976,249.576028,-75,33,57,28,6,1,0,57,76.728,1610612747,21000402,0,39,35,1238,2,2,4,6,1,0,14,16977,1
16977,58,7,11,7,21,6,1,0,7,21,1610612747,21000402,3,3,35,1238,1,0,3,6,1,0,14,16978,1
16978,66,-146,69,32,36,5,1,49.928,32,100.4,1610612747,21000402,3,43,35,1557,3,2,2,5,1,0,9,16979,0
16979,80,-11,7,50,21,3,1,0,39.02730256,21,1610612747,21000402,3,10,35,1238,1,0,3,3,1,0,9,16980,1
16980,97,-57,75,55,29,2,1,0,55,62.728,1610612747,21000402,3,43,35,1238,2,2,4,2,1,0,14,16981,0
16981,301,105,11,33,30,11,3,0,33,30,1610612747,21000402,3,39,35,1238,2,0,2,11,3,0,14,16982,1
16982,322,-34,15,35,23,9,44.36,0,35,23,1610612747,21000402,3,39,35,1238,1,0,3,9,3,0,14,16983,1
16984,342,159,183,31,44,63.64,3,41.928,31,44,1610612747,21000402,3,39,35,1238,4,3,1,7,3,0,9,16985,0
16985,547,-35,156,16,35,4,4,0,16,32.4,1610612747,21000402,3,43,35,1238,2,0,2,4,4,0,14,16986,0
16987,24,1,3,34,20,7,1,81.608,34,20,1610612747,21000420,4,39,32,1239,1,0,3,7,3,0,14,16988,1
16988,29,116,91.1269335,28.32938185,38,85.64,1,96.608,57,38,1610612747,21000420,3,39,32,1239,3,3,2,6,1,0,14,16989,1
16989,46,141,119,27,38,5,1,0,27,28.728,1610612747,21000420,3,39,32,1239,3,3,2,0,1,0,14,16990,0
16990,53,40,82,40,29,4,53.36,0,40,29,1610612747,21000420,0,39,32,1239,2,0,4,4,3,0,14,16991,0
16991,249.576028,9,45,56,24,3,2,45.928,39.02730256,24,1610612747,21000420,3,39,32,1239,1,0,4,3,2,0,14,16992,1
16992,240,88,405,0,61,0,102.36,0,0,61,1610612747,21000420,3,37,32,1239,0,0,1,0,2,0,9,16993,0
16995,284,89,9,28.32938185,28,53.64,15.99410934,0,34,28,1610612747,21000420,3,39,32,1239,2,4,2,7,3,0,9,16996,1
16996,314,-60,112,21,32,76.2,3,0,111.7856,25.4,1610612747,21000420,3,39,32,1239,2,0,4,5,3,0,14,16997,1
16997,326,-142,-3,28.32938185,34,3,3,0,39.02730256,34,1610612747,21000420,3,39,32,1239,2,2,2,3,3,0,14,16998,0
17000,444,-24,11,28.32938185,22,113.64,4,0,27.2,22,1610612747,21000420,3,4,32,1239,1,0,3,2,4,0,14,17001,0
17001,448,-10,50,36,25,2,4,16.59940165,36,72.4,1610612747,21000420,3,39,32,1239,1,0,4,2,4,0,14,17002,1
17002,29,-128,36,36,33,8,1,0,36,33,1610612747,21000435,3,39,36,1240,2,2,2,8,1,0,14,17003,0
17004,68,18,4,28.32938185,21,4,118.36,0,72.2,21,1610612747,21000435,3,39,36,1240,1,0,3,4,1,0,14,17005,0
17006,149,222,127,30,45,10,2,0,30,45,1610612747,21000435,3,39,36,1240,4,3,2,10,2,0,14,17007,0
17007,152,15,6,59,21,9,46.36,85.928,136.7856,21,1610612747,21000435,1,39,36,1240,1,0,3,9,2,0,14,17008,1
17008,249.576028,-15,91.1269335,2,21,7,93.6,0,2,21,1610612747,21000435,3,39,36,1240,1,0,3,0,2,0,14,17009,1
17009,210,-109,66,24,32,4,15.99410934,0,24,41.4,1610612747,21000435,3,8,36,1240,2,2,2,4,2,0,14,17010,1
17010,216,4,6,48,20,3,116.36,16.59940165,48,22.4,1610612747,21000435,4,39,36,1240,1,0,3,3,2,0,14,17011,0
17011,249,-2,14,33,21,0,2,0,33,32.4,1610612747,21000435,3,39,36,1240,1,0,3,0,2,0,14,17012,0
17012,267,-168,12,22,36,11,70.36,0,22,36,1610612747,21000435,3,30,36,1240,3,2,2,11,3,0,14,17013,1
17013,272,166,198,13,45,10,3,0,13,45,1610612747,21000435,3,39,36,1557,4,3,1,10,3,0,14,17014,1
17014,298,4,184,42,38,6,3,0,42,38,1610612747,21000435,3,39,36,1240,3,0,2,6,3,0,14,17015,0
17015,374,31,192,38,39,11,43.36,0,38,39,1610612747,21000435,3,36,36,1240,3,0,2,11,4,0,14,17016,0
17016,389,-240,83,8,45,18.20461483,39.36,0,8,73.4,1610612747,21000435,3,39,36,1240,4,2,6,9,4,0,14,17017,0
17017,455,-7,6,13,20,3,4,76.8,13,20,1610612747,21000435,3,39,36,1240,1,0,3,0,3,0,14,17018,1
17018,3,-133,69,38,34,11,15.99410934,0,38,106.4,1610612747,21000460,3,52,5,1241,2,2,2,11,1,0,9,17019,1
17019,5,24,200,6,40,11,84.36,0,6,54.728,1610612747,21000460,3,39,5,1241,3,0,2,11,1,0,14,17020,1
17020,9,-166,47,44,37,111.2,1,135.608,44,41.4,1610612747,21000460,3,40,5,1241,3,2,2,10,1,0,14,17021,0
17021,11,2,69,37,26,10,15.99410934,0,37,26,1610612747,21000460,3,39,5,1241,1,0,4,10,1,0,14,17022,1
17022,21,-27,60,18,26,9,1,0,50.2,26,1610612747,21000460,3,39,5,1241,1,0,4,9,1,0,9,17023,1
17023,24,-153,186,57,44,8,1,108.928,102.7856,81.4,1610612747,21000460,3,26,5,1241,4,1,1,8,1,0,9,17024,0
17024,32,-30,101,51,30,7,1,0,51,30,1610612747,21000460,3,14,5,1241,2,0,4,0,1,0,14,17025,0
17025,50,18,1,26,21,5,1,0,26,21,1610612747,21000460,3,39,5,1241,1,0,3,5,1,0,14,17026,0
17026,77,-100,11,28,30,56.64,15.99410934,62.8,28,30,1610612747,21000460,3,39,5,1241,2,2,2,0,1,0,14,17027,0
17027,81,7.383876043,56,55,34,2,1,0,55,34,1610612747,21000460,0,39,5,1241,2,0,2,0,1,0,9,17028,0
17028,216,13,91.1269335,49,21,1,29.36,0,49,25.4,1610612747,21000460,3,39,5,1241,1,0,3,1,2,0,14,17029,0
17029,219,7.383876043,162,56,45,0,79.36,0,56,45,1610612747,21000460,3,39,5,1241,4,3,2,0,2,0,14,17030,0
17030,230,170,0,29,37,77.64,2,0,29,37,1610612747,21000460,3,44,5,1241,3,4,2,0,2,0,14,17031,0
17031,234,7.383876043,113,2,36,0,2,63.8,2,36,1610612747,21000460,3,39,5,1241,3,1,2,0,2,0,9,17032,0
17032,243,129,184,44,33.44888431,11,95.36,0,44,38.4,1610612747,21000460,3,16,5,1241,3,3,2,11,3,0,9,17033,0
17034,280,-120,28,30,32,25.64,3,60.608,30,32,1610612747,21000460,0,39,5,1241,2,2,2,7,3,0,14,17035,0
17035,302,171,137,42,41,5,3,107.608,42,105.4,1610612747,21000460,3,39,5,1241,3,3,2,5,3,0,9,17036,0
17036,311,-106,231,44,45,94.2,3,89.8,44,53.4,1610612747,21000460,3,53,38,1241,4,1,1,4,3,0,14,17037,1
17038,413,-7,255,38,45,7,4,0,79.7856,45,1610612747,21000460,3,39,5,1241,4,0,1,7,3,0,14,17039,1
17040,420,159,129,41,40,18.20461483,4,0,41,40,1610612747,21000460,3,17,5,1241,3,3,2,6,4,0,14,17041,0
17041,430,-172,167,8,43,6,82.36,0,58.2,43,1610612747,21000460,3,52,5,1241,1,1,1,6,4,0,9,17042,0
17042,442,-232,17,28.32938185,43,103.64,4,0,9,43,1610612747,21000460,3,36,5,1241,4,2,6,5,4,0,9,17043,0
17043,249.576028,6,22,18,22,84.2,4,102.608,18,35.4,1610612747,21000460,4,39,38,1241,1,0,3,4,4,0,9,17044,0
17044,461,23,-5,23,22,3,90.36,0,23,22,1610612747,21000460,3,39,5,1241,1,0,3,3,4,0,9,17045,0
17045,9,-155,156,44,41,10,96.36,0,39.02730256,38.8018519,1610612747,21000467,3,50,51,1242,3,1,2,10,1,0,9,17046,0
17046,26,-138,97,44,36,8,1,0,44,36,1610612747,21000467,3,31,51,1242,3,2,2,8,1,0,14,17047,1
17047,38,-57,142,48,35,6,1,0,48,10.4,1610612747,21000467,3,39,51,1242,2,0,2,6,1,0,14,17048,1
17048,57,132,102,8,36,4,26.36,127.608,8,53.4,1610612747,21000467,3,39,51,1242,3,3,2,4,1,0,14,17049,1
17050,192,113,48,32,32,4,94.36,64.8,119.7216,32,1610612747,21000467,3,39,51,1242,2,4,2,4,2,0,14,17051,0
17051,199,162,31,43,36,3,2,0,43,12.4,1610612747,21000467,3,18,51,1242,3,4,2,3,2,0,14,17052,1
17052,261,177,296,0,54,0,2,0,0,43.4,1610612747,21000467,3,14,51,1242,4,3,1,0,2,0,14,17053,0
17053,272,17,6,52,21,10,3,16.59940165,52,38.8018519,1610612747,21000467,3,4,51,1242,1,0,3,10,3,0,14,17054,1
17055,300,170,17,17,37,7,3,0,17,38.8018519,1610612747,21000467,3,39,51,1242,3,4,2,7,3,0,14,17056,1
17056,307,-239,11,44,43,6,3,0,44,14.4,1610612747,21000467,3,39,51,1242,4,2,6,6,3,0,14,17057,0
17057,436,-237,4,4,43,5,4,88.928,4,43,1610612747,21000467,3,39,51,1242,4,2,6,5,4,0,14,17058,0
17059,9,17,9,20,21,11,1,0,20,21,1610612747,21000483,3,39,29,1243,1,0,3,11,1,0,9,17060,1
17060,28,-86,127,14,35,9,15.99410934,37.928,114.7856,46.4,1610612747,21000483,3,17,29,1243,2,2,2,9,1,0,14,17061,1
17061,33,-57,143,21,35,8,27.36,0,21,100.4,1610612747,21000483,3,39,29,1557,1,0,2,8,1,0,14,17062,0
